"https://www.amazon.com/dp/B0BHW95L37", "ELP 100fps USB Camera Night Vision FHD 1080P Infrared Webcam,Wide Angle 3.6mm Lens Auto IR Web Cam,2mp USB2.0 Day Night Security Camera with Mini Housing,High Speed 60fps 100fps USB Camera for Most OS", "3.6mm lens, with slight fisheye.  Alignment tool recommended. Works in dark rooms, mjpeg,  60fps exposure -6 all ball colors show up as white2"
"https://www.amazon.com/Logitech-C920x-Pro-HD-Webcam/dp/B085TFF7M1", "Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black", "works wonders as today for the SGT Par 3 round, I hit a 50ft putt!"
"https://www.obsbot.com/obsbot-meet-4k-pc-camera", "Max Video Resolution: 4K@30fps,1080p@60fps/30fps/24/20/15, MJPEG, H264, YUV, Focus Type: AF/MF, HDR, Aperture: F2.2, FOV(D): 86°/78°/65°", ""
"https://www.amazon.com/dp/B09QLXLSYX","TECURS 1080P 60FPS Web Camera, HD Webcam with Microphone, Streaming Webcam with Tripod and Privacy Cover, Computer Camera for Calls/Conference, Zoom/Skype/YouTube, Laptop","Multiple users have this one. This wedcam works great for putting for me."
"https://www.amazon.com/dp/B09KGV28D","EMEET Webcam with Microphone, 1080P HD 60FPS Streaming Webcam USB Webcam w/2 Noise Reduction Mics,Software Control,90°FOV，Autofocus,Webcam for Desktop PC Mac Laptop Zoom Gaming FaceTime Teams Twitch","Use these w success"
"https://www.amazon.com/gp/product/B07N3VWZ47","VITADE Webcam 1080P 60fps with Microphone for Streaming, 682H Pro HD USB Computer Web Camera Video Cam for Gaming Conferencing Mac Windows Desktop PC Laptop Xbox Skype OBS Twitch YouTube Xsplit","Person was just testing"
"https://www.amazon.com/dp/B00R96X9DS","OdiySurveil (TM) Metal CCD Security Housing Wall Mount Bracket for Oculus, Arlo, Arlo Pro and Other Compatible CCTV Cameras", "Mounting for cameras, like the ELP unit and others","Worth having for a permanent mounting"
